year,month,name,cause,acres,county,longitude,latitude
1996,8,RESERVOIR,2 - Equipment Use,1465.8359375,Los Angeles,-117.87865219742028,34.195108952388644
1996,7,PAINT,7 - Arson,26.752153396606445,Tulare,-118.74023360207077,36.04192204977997
1996,8,CHALOLO #1,7 - Arson,2678.807373046875,Tulare,-118.66397738215537,36.06237726644885
1996,7,WASIOJA,2 - Equipment Use,2812.12109375,Santa Barbara,-119.80617743445532,34.918912535537814
1996,6,RANCH FIRE II,14 - Unknown,558.920654296875,Los Angeles,-118.3392474951345,34.658215224934764
1996,6,RANCH FIRE,14 - Unknown,47.79557800292969,Los Angeles,-118.38219393288892,34.66927317360254
1996,8,POPPY FIRE,14 - Unknown,171.0529022216797,Los Angeles,-118.39110196507693,34.73292790917551
1996,7,DEVORE,2 - Equipment Use,8.745076179504395,San Bernardino,-117.4100467412998,34.22713027982413
1996,6,CLEGHORN,7 - Arson,68.77532196044922,San Bernardino,-117.43341235584543,34.31898568120429
1996,6,MORMAN,6 - Railroad,64.59695434570311,San Bernardino,-117.49832685294376,34.32205349257821
1996,6,CHISHOLM,2 - Equipment Use,471.7425231933594,Riverside,-116.92564949845146,33.981107929234554
1996,8,LADDER,14 - Unknown,421.5098571777344,Riverside,-116.55580714144126,33.60830000959322
1996,7,DIEGO,14 - Unknown,1089.7567138671877,Riverside,-116.78451191935379,33.58794544298801
1996,6,SHORT,2 - Equipment Use,683.01318359375,Riverside,-117.34538090690201,33.62546717375358
1996,6,SPANISH 11,3 - Smoking,169.93128967285156,San Luis Obispo,-119.95103654127331,35.0586214251578
1996,11,FRECOT,5 - Debris,62.53095245361328,Calaveras,-120.4827881321142,38.190165059345055
1996,8,RANCH,1 - Lightning,464.8241882324219,Modoc,-121.25438271067007,41.61907172867895
1996,10,WESTFIELD,7 - Arson,1291.044677734375,Kern,-119.37636915527948,35.02309601727448
1996,8,BSFMU#9,1 - Lightning,21.20662498474121,Modoc,-120.97452187648157,41.808836616511705
1996,8,ROCK (BSFMU #3),1 - Lightning,188.9558563232422,Modoc,-121.08357992372619,41.97440331242391
1996,8,NORTH MATHER,1 - Lightning,22.187652587890625,Tuolumne,-119.8640015938168,37.88215944291004
1996,8,ROGGE,1 - Lightning,20943.974609375,Tuolumne,-120.11717332040205,37.89707664881643
1996,11,RALPH,5 - Debris,16.706119537353516,Tuolumne,-120.20352677437815,37.94483654586116
1996,8,DUCK,1 - Lightning,19.16395378112793,Tuolumne,-120.14946544685269,37.95222055527204
1996,8,25 MILE,1 - Lightning,20.6389102935791,Tuolumne,-120.04691286565416,38.038863756623954
1996,8,TWO MILE,1 - Lightning,15.902670860290527,Tuolumne,-120.05936617815807,38.048848360967284
1996,9,PANTHER,7 - Arson,943.3175048828124,Del Norte,-123.93534872381879,41.84957186213746
1996,8,PASS FIRE,14 - Unknown,87.53656768798828,Lassen,-120.4816023215028,40.34366026358696
1996,8,MOON,7 - Arson,1.9255520105361936,Tulare,-118.78734943847208,36.02231035334342
1996,6,ROCK #2,7 - Arson,13.549955368041992,Tulare,-118.78812905287556,36.02208280839711
1996,9,KNOB,9 - Miscellaneous,51.79362106323242,Tulare,-118.79627010262756,36.02260015406033
1996,8,WARTHAN,9 - Miscellaneous,921.8255615234376,Fresno,-120.4824960080498,36.100416422458785
1996,5,7 MILE,2 - Equipment Use,2822.0888671875,San Luis Obispo,-119.86112612054258,35.26233973216163
1996,7,CANYON,2 - Equipment Use,143.84861755371094,Calaveras,-120.55540780732565,37.924160066771655
1996,7,GOOSE,7 - Arson,1295.5509033203125,Kern,-119.63553524501565,35.70732732363866
1996,7,CUYAMA,5 - Debris,1400.2906494140625,Santa Barbara,-119.67777480004685,34.910657282162106
1996,7,JAMES,7 - Arson,68.77060699462889,Kern,-119.05396308065063,35.46770588699449
1996,6,58,2 - Equipment Use,45.49996566772461,Kern,-119.65702225055357,35.29096025422628
1996,7,COW #1,7 - Arson,382.68975830078125,Tulare,-118.78680116563986,36.03591444906928
1996,10,OAK FLAT,7 - Arson,689.0119018554688,Tulare,-118.77710394443956,36.01598208919317
1996,6,CANYON,9 - Miscellaneous,3336.365478515625,Kern,-118.76102200511757,35.43512751237854
1996,6,CORCORAN,7 - Arson,404.0364990234375,Kern,-119.58700892380482,35.70868767629829
1996,8,CLEAR LAKE,1 - Lightning,313.2541809082031,Modoc,-121.11377580074104,41.639351996955476
1996,8,CLEAR LAKE,1 - Lightning,70.59638977050781,Modoc,-121.11630779614326,41.815470403599036
1996,7,PALMER,1 - Lightning,7.381868839263916,Tulare,-118.74596604378132,36.37463596246656
1996,10,BIDART,11 - Powerline,49.73907470703125,Kern,-119.74019240320769,35.27753801607489
1996,10,TAFT,7 - Arson,475.6778564453125,Kern,-119.3424690149626,35.244266487714704
1996,8,STAG,1 - Lightning,19.27481460571289,Plumas,-121.10720362714106,39.78764038530211
1996,8,GREENE,1 - Lightning,23.44242858886719,Plumas,-120.24985205779151,39.816696554682096
1996,7,MADDALENA,2 - Equipment Use,3975.42822265625,Plumas,-120.25129534108588,39.84618216477199
1996,8,TOWER,1 - Lightning,47.45393753051758,Plumas,-120.73577401075069,39.978947482711966
1996,8,KUSS,1 - Lightning,18.225269317626953,Plumas,-120.7462396791486,40.072591149637006
1996,8,KENDRICK,1 - Lightning,821.1594848632812,Tuolumne,-119.76883616125616,38.016429996180975
1996,7,ADAM,1 - Lightning,248.33604431152344,Madera,-119.47380100440056,37.64403581200197
1996,7,PORCUPINE,1 - Lightning,17.057914733886722,Mariposa,-119.55545033974435,37.813242876952465
1996,7,PORCUPINE,1 - Lightning,88.3202133178711,Mariposa,-119.5500832540352,37.81588832608614
1996,8,COOKS,2 - Equipment Use,1138.0394287109375,Plumas,-120.83947830409709,40.19500506587461
1996,4,SHEEP,14 - Unknown,1376.7396240234375,San Diego,-116.51785190003723,33.37613264367709
1996,5,WESTLEY,2 - Equipment Use,539.3416137695311,Stanislaus,-121.32528033917043,37.578273613575895
1996,5,LIVE OAK,2 - Equipment Use,51.262107849121094,Riverside,-117.13508263747856,34.007035816788395
1996,8,ROUSE 1,14 - Unknown,73.09354400634766,San Bernardino,-117.15143970687154,34.277195519604945
1996,8,ROUSE 2,14 - Unknown,141.9078369140625,San Bernardino,-117.14607208824549,34.28558867654687
1996,6,ESCAPETE,5 - Debris,208.1903839111328,San Bernardino,-117.29922543541565,34.3381751593584
1996,7,WELLSONA,14 - Unknown,22.692562103271484,San Luis Obispo,-120.68538475527392,35.693625484867226
1996,6,OIL,7 - Arson,1895.966064453125,Kern,-118.95936364689787,35.51506312177097
1996,8,PATTERSON,2 - Equipment Use,475.10382080078125,San Joaquin,-121.53421770849769,37.7130539126094
1996,5,CATEYES,5 - Debris,96.29824829101562,Plumas,-120.58589246266621,40.278117035203294
1996,10,CLUB,8 - Playing with fire,34.643692016601555,Los Angeles,-118.40026241301399,34.656491690468656
1996,7,CENTER FIRE,14 - Unknown,125.86565399169922,Lassen,-120.56860979592976,40.4164063513228
1996,8,DIXIE FIRE,14 - Unknown,1402.575927734375,Lassen,-120.92490014403536,40.85869614231866
1996,8,DALTON 2,1 - Lightning,237.9852752685547,Modoc,-121.02895720839355,41.709975062237504
1996,10,NEW IDRIA,18 - Escaped Prescribed Burn,40.65525436401367,San Benito,-120.6630146346512,36.42986155504352
1996,8,HORSE,1 - Lightning,2764.002197265625,Modoc,-121.28640785940657,41.90465758895729
1996,8,GARDEN,9 - Miscellaneous,11.625258445739744,Kern,-118.66113256182079,35.52859841935557
1996,8,SWASEY,9 - Miscellaneous,51.453590393066406,Shasta,-122.46698381976223,40.56429791027433
1996,6,BLM 3,11 - Powerline,36.03326034545898,Fresno,-120.81154913975693,36.70796181197717
1996,4,PANOCHE,11 - Powerline,1277.3070068359375,Fresno,-120.67869448287512,36.62841841678122
1996,8,GOLD,1 - Lightning,41.82678604125977,Nevada,-120.71304590805329,39.349015307298735
1996,10,MARTIN RANCH #1,5 - Debris,40.709415435791016,Nevada,-120.90017450427179,39.36233507925804
1996,2,SHIELDS CAMP,5 - Debris,51.03898239135742,Nevada,-120.9591313829783,39.37387461708807
1996,9,BONITA #2,7 - Arson,96.3825454711914,Riverside,-116.70650684238066,33.900438288042395
1996,9,SABINA,2 - Equipment Use,421.0412292480469,Riverside,-116.91636064432826,33.60910133528828
1996,1,SWARTHOUT,7 - Arson,10.797734260559082,San Bernardino,-117.472695458739,34.27392842182984
1996,1,NEW YEAR,9 - Miscellaneous,10.726319313049316,San Bernardino,-117.43813880540043,34.24842142874809
1996,5,BADGER,9 - Miscellaneous,9.137157440185547,San Bernardino,-117.309447313825,34.19756869583773
1996,10,WATERMAN 3,4 - Campfire,370.023681640625,San Bernardino,-117.28756123546525,34.191695511041644
1996,5,HWY 18,7 - Arson,4.3322973251342765,San Bernardino,-117.28058160828941,34.19532536362217
1996,7,NORTH FORK,2 - Equipment Use,246.5186309814453,Los Angeles,-117.75279818648458,34.17993111038828
1996,7,TIOGA,1 - Lightning,13.81318473815918,Mono,-119.15031588541754,37.99066805033469
1996,7,BUTTERMILK,1 - Lightning,55.28575134277344,Inyo,-118.5471361755827,37.3350323529826
1996,6,FORK,1 - Lightning,92.26388549804688,Tulare,-118.2229029495565,36.43457370467563
1996,8,BARTOLAS,1 - Lightning,21.03006362915039,Tulare,-118.20277122680176,35.799680063908006
1996,8,YOUNG,1 - Lightning,6.948657989501952,Modoc,-121.22008353783148,41.6754251626546
1996,7,SAND,1 - Lightning,10.083733558654783,Modoc,-121.4125287571268,41.685573785551426
1996,6,SIERRA,9 - Miscellaneous,1136.74658203125,Kern,-118.40604050391545,35.76442413866595
1996,8,BOREL,9 - Miscellaneous,2523.622802734375,Kern,-118.56369409984332,35.588958256491225
1996,8,DELONEGHA,7 - Arson,590.8832397460938,Kern,-118.59595582742128,35.563487807318076
1996,6,FENCE,9 - Miscellaneous,11.20382595062256,Los Angeles,-118.78889253124935,34.6905268878296
1996,8,BIG ARROY,1 - Lightning,3496.583251953125,Tulare,-118.4407770665552,36.46275976646096
1996,8,BIG CREEK,1 - Lightning,93.60950469970705,Tuolumne,-119.91610355139713,37.790673761314686
1996,8,STUMPFIELD,14 - Unknown,3710.32666015625,Mariposa,-119.81736255802124,37.42805475853918
1996,8,WILLOW,8 - Playing with fire,2.9872651100158687,Humboldt,-123.64282649382764,40.941522134389295
1996,8,CHERRY,9 - Miscellaneous,2.987332820892334,Humboldt,-123.59783573776606,41.281512565472774
1996,5,RECHE,14 - Unknown,280.33453369140625,San Bernardino,-117.27247521795714,34.03151801433061
1996,8,RUSH,1 - Lightning,121.8330535888672,Trinity,-122.96883304537243,40.84152548693197
1996,10,WATERMAN 3,14 - Unknown,484.4860229492188,San Bernardino,-117.29082980724152,34.19121539583702
1996,9,BRYANT FIRE (EASTERN PORT),14 - Unknown,237.0927734375,San Bernardino,-117.16914108745146,34.02070691198585
1996,10,RINCON,2 - Equipment Use,1983.7703857421875,San Diego,-116.97503897494886,33.27394280959902
1996,5,PALA,11 - Powerline,466.7193908691406,San Diego,-117.11456080651371,33.36415668140769
1996,8,WILDLIFE,18 - Escaped Prescribed Burn,261.00808715820307,Siskiyou,-122.44595540630677,41.70067964122617
1996,8,HIGHWAY 58,9 - Miscellaneous,106969.7421875,San Luis Obispo,-120.27214246299688,35.3472716461406
1996,6,BEE #2,9 - Miscellaneous,10046.373046875,Riverside,-116.81538791778593,33.75744947692119
1996,8,PG&E #8,14 - Unknown,2106.75390625,Sonoma,-122.45153868960251,38.349176007964395
1996,8,POCKET,1 - Lightning,47.32731628417969,Siskiyou,-122.47035257317565,41.20209364562256
1996,6,LITTLE LOW,9 - Miscellaneous,21.409687042236328,Trinity,-123.2844665564442,40.20820248321854
1996,8,UPPER,9 - Miscellaneous,40.33689880371094,Amador,-120.2153275869958,38.57154166823242
1996,7,BYERS FIRE,14 - Unknown,1019.0861206054688,Lassen,-120.45681610979305,40.34183745914011
1996,8,BUTCHER,1 - Lightning,446.63311767578125,Shasta,-122.01274751198208,41.12845924753192
1996,8,MT. JACKSON,1 - Lightning,856.818115234375,Mono,-119.24161398089828,38.32562714501444
1996,7,KYBURZ,9 - Miscellaneous,14.636029243469238,El Dorado,-120.34968297121729,38.765406339214366
1996,7,SILVER,9 - Miscellaneous,31.4609317779541,El Dorado,-120.36316973304552,38.76778498639493
1996,8,SPRING,1 - Lightning,16.318941116333008,El Dorado,-120.37013282769415,39.023606649728436
1996,9,BRYANT FIRE(WESTERN PORT),14 - Unknown,80.17757415771484,San Bernardino,-117.18270528147522,34.020228688701096
1996,11,ALISO II,14 - Unknown,551.6285400390625,Ventura,-119.18070179041024,34.3332184434186
1996,9,SEXTON II,14 - Unknown,476.7569274902344,Ventura,-119.2173780522488,34.32818593486766
1996,4,DENNISON PARK,14 - Unknown,33.769813537597656,Ventura,-119.20191177258444,34.43636214839359
1996,6,HWY 94,14 - Unknown,202.18467712402344,San Diego,-116.40215626220528,32.6561784047348
1996,6,SPENCER,14 - Unknown,492.3844299316406,San Diego,-116.38981920321145,32.649288973052656
1996,7,OTAY #269,4 - Campfire,575.5061645507812,San Diego,-116.692457625668,32.63778745289805
1996,10,OTAY #322,4 - Campfire,16561.658203125,San Diego,-116.87796841482587,32.581194444675
1996,5,LIMA FIRE,14 - Unknown,125.46465301513672,Los Angeles,-118.24414086301316,34.66183934017919
1996,7,HUGHES FIRE,14 - Unknown,41.798187255859375,Los Angeles,-118.48309566946483,34.652304121954195
1996,5,BOUQUET FIRE,14 - Unknown,136.54682922363278,Los Angeles,-118.33091912878592,34.58842117649553
1996,9,CAMP ANF FIRE,14 - Unknown,794.3448486328125,Los Angeles,-118.46746367251505,34.579126572061526
1996,7,AQUADUCT FIRE II,14 - Unknown,81.29403686523438,Los Angeles,-118.17368636182066,34.574522699432414
1996,4,HASKELL FIRE,14 - Unknown,84.79182434082031,Los Angeles,-118.50576079180277,34.47528544322847
1996,7,RATTLESNA,1 - Lightning,7.127045631408691,Fresno,-118.70442462598464,36.96752411349108
1996,6,AGUA DULCE FIRE,14 - Unknown,237.7118377685547,Los Angeles,-118.34053825474496,34.4668076178929
1996,7,BOUQUET FIRE NO. II,14 - Unknown,99.63715362548828,Los Angeles,-118.48021743427498,34.44843041530589
1996,10,CALABASAS FIRE,14 - Unknown,12512.7568359375,Los Angeles,-118.70589276593435,34.079229609041384
1996,8,FOOTHILL FIRE,14 - Unknown,111.17668914794922,Los Angeles,-117.79953306469405,34.131552466655606
1996,8,MARPLE FIRE,14 - Unknown,19860.470703125,Los Angeles,-118.66258595072244,34.5859219502258
1996,6,CEDAR,4 - Campfire,483.3128967285156,San Diego,-116.73604275804092,33.002069342025976
1996,10,BANOS,14 - Unknown,1562.5511474609375,Merced,-120.90238002280107,36.92541684259281
1996,8,COTTONWOOD,14 - Unknown,409.3260192871094,Merced,-121.20626570318998,37.082493716300505
1996,8,FORK,7 - Arson,83056.9453125,Lake,-122.74375218837721,39.202532689616746
1996,7,RED,7 - Arson,40.02949142456055,Humboldt,-123.6178401237772,41.258180428738655
1996,7,GRAND,9 - Miscellaneous,10949.5224609375,Ventura,-118.97872515933294,34.42628752006485
1996,7,HASLEY FIRE,14 - Unknown,238.23675537109366,Los Angeles,-118.67068954579682,34.46104325422375
1996,6,DORST,1 - Lightning,1459.859375,Tulare,-118.78889369673232,36.63942015680188
1996,10,SUR,9 - Miscellaneous,4407.0068359375,Monterey,-121.73859050992417,36.25779329638285
1996,10,WILD,7 - Arson,25512.109375,Monterey,-121.38672720534798,35.960028878164444
1996,7,WHITE,14 - Unknown,61.70817184448242,San Diego,-116.2954703572916,32.66581680528399
1996,6,PAT,2 - Equipment Use,165.45114135742188,Riverside,-117.12562518360909,33.629567349285296
1996,6,PECHANGA,14 - Unknown,1911.7718505859373,Riverside,-117.06559270334697,33.46757023186573
1996,6,RECHE,2 - Equipment Use,802.739990234375,Riverside,-117.1872464818938,33.968411219086796
1996,6,RECHE,2 - Equipment Use,374.67584228515625,Riverside,-117.2466052465307,34.01148876998007
1996,7,SAGE FLAT,2 - Equipment Use,2126.708984375,Inyo,-118.03600904452163,36.226017744896154
1996,8,MANUAL,1 - Lightning,377.6519470214844,Calaveras,-120.41284050682995,38.241049084126956
1996,6,HUNGRY,9 - Miscellaneous,70.19660186767578,Sierra,-120.80621302216277,39.54597231353868
1996,6,TENAJA,14 - Unknown,137.77288818359378,Riverside,-117.24055911332128,33.55332062120418
1996,6,DOVE,2 - Equipment Use,658.2557983398438,Riverside,-116.7833922353397,33.46064136596981
1996,6,KITCHING,2 - Equipment Use,1256.3970947265625,Riverside,-117.2007817643785,33.96160209860302
1996,7,MADERO,2 - Equipment Use,92.53697204589844,Riverside,-117.21022888136619,33.48708492779935
1996,7,OAK,14 - Unknown,110.15360260009766,San Bernardino,-117.11234574538362,34.00147603264204
1996,6,TRAMWAY,14 - Unknown,413.8626403808594,Riverside,-116.59952699082028,33.83485367033101
1996,8,DOUBLE,7 - Arson,1300.9072265625,Riverside,-117.1168654971106,33.72905395711847
1996,8,ACKERSON,1 - Lightning,59111.76171875,Tuolumne,-119.8161161640859,37.912653299090756
1996,8,WALKER,7 - Arson,137.04129028320312,Riverside,-117.38221287447,33.732096373756264
1996,8,WOLFSKILL COMPLEX,3 - Smoking,12638.39453125,Riverside,-116.94264518821151,33.85597426779717
1996,7,CASTLE,1 - Lightning,58.96498489379883,Tulare,-118.70257639833136,36.50462828086268
1996,8,INDIAN,7 - Arson,7.975782871246338,Tulare,-118.79136707733532,36.021202658448075
1996,8,STREET,7 - Arson,4.253303050994873,Tulare,-118.79292375080452,36.01691787882105
1996,7,HOSPITAL,4 - Campfire,295.15655517578125,Tulare,-118.77927011964,36.52281439205128
1996,6,ACTON II,9 - Miscellaneous,23.27269744873047,Los Angeles,-118.13835051676917,34.47231430485988
1996,6,MESA,9 - Miscellaneous,64.68395233154297,Los Angeles,-118.107531603198,34.51835237729873
1996,8,CARSON,8 - Playing with fire,12.88084888458252,Los Angeles,-118.08975979108831,34.51892256089302
1996,4,OTAY #121,4 - Campfire,702.89892578125,San Diego,-116.84228103681309,32.604170071934746
1996,4,OTAY #28,2 - Equipment Use,811.0831298828125,San Diego,-116.80397986676672,32.57647106923188
1996,7,OTAY #268,9 - Miscellaneous,417.2055358886719,San Diego,-116.57807812075173,32.57985635998228
1996,4,OTAY #19,14 - Unknown,258.50289916992193,San Diego,-116.83323764001528,32.567048183027204
1996,6,OTAY #245,4 - Campfire,125.83824920654295,San Diego,-116.82568490509821,32.56711916574798
1996,8,KAWEAH,10 - Vehicle,4654.8720703125,Tulare,-118.86367292913299,36.493329687979056
1996,5,REED,2 - Equipment Use,33.44480514526367,Riverside,-116.83566571567984,33.51594781040702
1996,6,DRIP,9 - Miscellaneous,1083.7864990234377,Riverside,-116.95828943844671,33.473944320835024
1996,6,CENTER,14 - Unknown,83.59404754638672,Riverside,-117.27525814215444,34.004515592771725
1996,6,CIRCLE,2 - Equipment Use,1026.7991943359377,Riverside,-116.93679771969452,33.89124586256504
1996,6,CREAG,8 - Playing with fire,164.4017791748047,Riverside,-117.10526847614064,33.75462240815918
1996,6,JACKRABBIT,2 - Equipment Use,362.1758117675781,Riverside,-117.04346622020829,33.92041081824306
1996,6,NEWPORT,2 - Equipment Use,288.6266784667969,Riverside,-117.0633463445659,33.68502937768213
1996,6,PARAMONT,8 - Playing with fire,501.7139892578125,Riverside,-117.40763482561935,34.016315698291955
1996,7,CASTLE CO,1 - Lightning,2692.6015625,Tulare,-118.66301861403863,36.520477647734936
1996,6,EL DORADO,4 - Campfire,91.81148529052734,Los Angeles,-117.7759533779903,34.23391696627745
1996,8,CREEK,4 - Campfire,14.905713081359865,Los Angeles,-117.85923055605758,34.25499615780681
1996,1,HONEY,14 - Unknown,3387.6171875,San Diego,-116.80774627067736,32.68397911181441
1997,10,LYONS,3 - Smoking,9.67496109008789,Tuolumne,-120.17477778077708,38.121173650262776
1997,7,BONELLI FIRE,14 - Unknown,130.34036254882812,Los Angeles,-117.81383648197784,34.082884695542525
1997,5,FREEWAY FIRE I,14 - Unknown,22.031301498413086,Los Angeles,-117.80702762669942,34.07423858848321
1997,7,FREEWAY FIRE II,14 - Unknown,20.043519973754886,Los Angeles,-117.80463859934405,34.06896681008874
1997,8,NORTH SHORE,9 - Miscellaneous,9.998664855957033,Tuolumne,-119.99309534164897,38.19662683242193
1997,7,CANYON II FIRE,14 - Unknown,3825.17138671875,Los Angeles,-117.90605433295565,34.18905082203004
1997,11,RHAPSODY FIRE,14 - Unknown,122.18043518066406,Los Angeles,-118.7835116082259,34.166646149977176
1997,5,SHOOTING FIRE,14 - Unknown,425.7301330566406,Los Angeles,-118.35411799881643,34.311403376686194
1997,8,FREEWAY IC FIRE,14 - Unknown,45.2745246887207,Los Angeles,-118.50346528316004,34.36035702150364
1997,10,LAWYER 2,5 - Debris,11.106776237487793,El Dorado,-120.37458414221105,39.0136599775225
1997,10,SKY PILOT,5 - Debris,13.3080415725708,El Dorado,-120.54035040433818,38.791465931900156
1997,9,COFFEE,9 - Miscellaneous,2424.635498046875,Tulare,-118.7583743116175,36.162131537335405
1997,5,LINDA FIRE,14 - Unknown,215.76937866210938,Los Angeles,-118.55337948069445,34.478166630174435
1997,7,SOLEDAD FIRE,14 - Unknown,166.06881713867188,Los Angeles,-118.32449438662384,34.431378993920084
1997,7,PLACERITA FIRE,14 - Unknown,459.1682434082031,Los Angeles,-118.46616561092993,34.38956977056435
1997,8,SIERRA FIRE,14 - Unknown,522.9176025390625,Los Angeles,-118.51453627902302,34.35276289565287
1997,5,HELLS,9 - Miscellaneous,17.995874404907227,Madera,-119.29639169393185,37.401000772252644
1997,9,AMPHITHEA,18 - Escaped Prescribed Burn,242.72189331054688,Tulare,-118.78104996850294,36.54201255939874
1997,8,SUGARLOAF,1 - Lightning,280.47543334960943,Tulare,-118.66674218335268,36.727036927086026
1997,7,AMARILLO/TANK FIRE,14 - Unknown,202.3198089599609,Los Angeles,-117.68774157126379,34.14515922704566
1997,5,FULLER,1 - Lightning,11.016490936279297,Madera,-119.28477255630884,37.40570989737709
1997,4,HILL,11 - Powerline,230.74278259277344,Kern,-119.59616405016241,35.26597055152893
1997,6,BRONCO,14 - Unknown,67.92581176757811,San Diego,-116.57569895042343,32.70227082819249
1997,4,WHITE,9 - Miscellaneous,22.03740119934082,Fresno,-119.13065499812815,36.82662034406096
1997,4,NELSON,9 - Miscellaneous,168.56417846679688,Tulare,-118.60329663192888,36.15571569786295
1997,7,ROADS,5 - Debris,41.08009719848633,Tulare,-118.48742080102645,35.937008671010815
1997,7,THUNDER,4 - Campfire,22.55512046813965,Tulare,-118.45921067140543,35.82375227684255
1997,5,CEMETERY,3 - Smoking,41.505287170410156,Kern,-118.43896387838907,35.71498622930483
1997,7,TOWER,1 - Lightning,1185.083740234375,Kern,-118.41497422521229,35.692701369698234
1997,8,CHOKE,1 - Lightning,3933.423828125,Fresno,-118.72566679479156,36.84489408614607
1997,5,STINE,1 - Lightning,343.6261901855469,Kern,-118.40012780379708,35.682671091891926
1997,9,DEMOCRAT,7 - Arson,812.2969360351562,Kern,-118.64441344354412,35.527058501387344
1997,7,CDF #6,1 - Lightning,15.12439250946045,Modoc,-120.78926320905799,41.39637235132597
1997,9,LODI,7 - Arson,36.68084716796875,Los Angeles,-117.77648114443932,34.15651951087907
1997,7,SOLEDAD,1 - Lightning,44.301536560058594,Los Angeles,-118.3976869031389,34.43418194606124
1997,7,MOUNTAIN,1 - Lightning,29.980188369750977,Shasta,-121.40832804968693,40.86673645506095
1997,10,GRANDVIEW,14 - Unknown,1.7151085138320925,Kern,-118.43829922033278,35.766158012074044
1997,8,HIGHWAY,9 - Miscellaneous,213.64874267578125,Kern,-118.5753432789151,35.57316018700853
1997,10,"FOUR ""S""",14 - Unknown,170.4838409423828,San Diego,-117.10206166798427,33.00778291308353
1997,9,TUNAWEE,1 - Lightning,62.6753044128418,Inyo,-118.04781607664472,36.06974010206017
1997,8,EL MORO,7 - Arson,90.68682098388672,Orange,-117.80588980658246,33.57224569060079
1997,5,COUNTYLINE,2 - Equipment Use,453.36431884765625,Kings,-119.59444574538946,35.786879109586025
1997,5,CALIENTE,1 - Lightning,62.17432022094727,San Luis Obispo,-119.86416836783363,35.106631580776714
1997,9,YSABEL,2 - Equipment Use,260.2943115234375,San Diego,-116.98893692722879,33.07372426782343
1997,8,WOHLFORD,7 - Arson,537.6510620117189,San Diego,-116.98325572999391,33.185579133628195
1997,9,EAGLE,9 - Miscellaneous,129.50517272949222,San Diego,-116.69455513919834,33.0317069129459
1997,8,PALA,14 - Unknown,457.8923645019531,San Diego,-117.08865385700793,33.3840645179163
1997,5,LOKERN TWO,10 - Vehicle,4566.40185546875,Kern,-119.60191650865428,35.39282443201692
1997,9,DEL DIOS,7 - Arson,1072.88671875,San Diego,-117.12900190513479,33.083585864540176
1997,9,PAMOOSA,8 - Playing with fire,12.480181694030762,San Diego,-117.11110794969194,33.25640188017849
1997,9,INDIAN,8 - Playing with fire,33.127429962158196,Kern,-118.4397228170223,35.30200885125015
1997,9,AMERICAN,11 - Powerline,1630.587646484375,San Luis Obispo,-119.89765063433777,35.18560318863053
1997,8,EUCALYPTUS,18 - Escaped Prescribed Burn,264.12261962890625,Monterey,-121.72965338786804,36.630534370513075
1997,6,USL,11 - Powerline,30.12833404541016,Kern,-119.57215829016735,35.19340679737254
1997,8,SHU DEADWO,3 - Smoking,264.02215576171875,Trinity,-122.75619009992596,40.724325483366286
1997,9,MARGARITA,14 - Unknown,1164.1285400390625,San Diego,-117.30468210010828,33.44738365690717
1997,10,ROCKWOOD,14 - Unknown,24.26742935180664,San Diego,-116.96937358166213,33.094251921330425
1997,10,BLACK,14 - Unknown,197.38368225097656,San Diego,-116.83835638387691,33.09492972186395
1997,10,DALEY,4 - Campfire,36.451942443847656,San Diego,-116.65690061479135,33.06127354784171
1997,3,ROBERTS,9 - Miscellaneous,4.827242374420166,Los Angeles,-117.90876893797844,34.16820164915501
1997,5,GLENDORA,2 - Equipment Use,18.67860221862793,Los Angeles,-117.79429030256,34.13044015468629
1997,5,JANEWAY,2 - Equipment Use,445.42755126953125,Santa Barbara,-119.92911112060341,34.615967539821504
1997,9,HOMESTEAD,9 - Miscellaneous,360.4976196289063,Santa Barbara,-120.17591674654292,34.5175115087877
1997,9,THORTON,1 - Lightning,214.9381561279297,Kern,-118.31079236673705,35.38597199859164
1997,5,ERSKIN,2 - Equipment Use,45.24128341674805,Kern,-118.4273337665136,35.580270193142255
1997,5,HORN,1 - Lightning,40.78406143188477,Los Angeles,-117.67934869084681,34.270769037381555
1997,8,JACKS,1 - Lightning,5747.0244140625,Kern,-118.08712710287676,35.62251030813785
1997,5,CASTLE,1 - Lightning,84.56194305419922,Tulare,-118.457771917414,36.15365214653214
1997,5,TOWER II,1 - Lightning,529.6969604492189,Tulare,-118.38884919826643,36.337826234471706
1997,8,HOPPER,9 - Miscellaneous,24797.384765625,Ventura,-118.816357269353,34.47454329920847
1997,10,TELESCOPE,9 - Miscellaneous,38.21358108520508,Humboldt,-123.7020773604153,40.99918627082922
1997,5,UMBRA,11 - Powerline,3.2612018585205083,Santa Barbara,-120.57437821552502,34.78635563786327
1997,8,SOUTH LAKE,7 - Arson,16.821247100830078,Kern,-118.34286623118379,35.66626106433208
1997,4,BLM#1,11 - Powerline,30.94951629638672,Fresno,-120.68795133972608,36.61777515511897
1997,8,NARROWS,5 - Debris,18160.337890625,Los Angeles,-117.70966619411851,34.33061781760682
1997,9,STATE,3 - Smoking,3666.853759765625,Riverside,-117.07170764340887,33.931995175854375
1997,6,LEWIS,2 - Equipment Use,334.8094787597656,Tulare,-118.99079600245064,36.17760208318572
