county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date,week
Santa Barbara,1878.0,16.0,24,1,2020-06-10,24
Santa Barbara,1895.0,16.0,17,0,2020-06-11,24
Santa Barbara,1969.0,16.0,74,0,2020-06-12,24
Santa Barbara,1999.0,18.0,30,2,2020-06-13,24
Santa Barbara,2049.0,18.0,50,0,2020-06-14,24
Santa Barbara,2054.0,18.0,5,0,2020-06-15,25
Santa Barbara,2090.0,21.0,36,3,2020-06-16,25
Santa Barbara,2147.0,22.0,57,1,2020-06-17,25
Santa Barbara,2201.0,22.0,54,0,2020-06-18,25
Santa Barbara,2284.0,22.0,83,0,2020-06-19,25
Santa Barbara,2358.0,22.0,74,0,2020-06-20,25
Santa Barbara,2430.0,22.0,72,0,2020-06-21,25
Santa Barbara,2447.0,27.0,17,5,2020-06-22,26
Santa Barbara,2498.0,27.0,51,0,2020-06-23,26
Santa Barbara,2569.0,27.0,71,0,2020-06-24,26
Santa Barbara,2633.0,28.0,64,1,2020-06-25,26
Santa Barbara,2802.0,28.0,169,0,2020-06-26,26
Santa Barbara,2857.0,28.0,55,0,2020-06-27,26
Santa Barbara,2945.0,28.0,88,0,2020-06-28,26
Santa Barbara,3092.0,29.0,147,1,2020-06-29,27
Santa Barbara,3210.0,29.0,118,0,2020-06-30,27
Santa Barbara,3286.0,29.0,76,0,2020-07-01,27
Santa Barbara,3385.0,29.0,99,0,2020-07-02,27
Santa Barbara,3406.0,29.0,21,0,2020-07-03,27
Santa Barbara,3520.0,29.0,114,0,2020-07-04,27
Santa Barbara,3671.0,29.0,151,0,2020-07-05,27
Santa Barbara,3763.0,29.0,92,0,2020-07-06,28
Santa Barbara,3866.0,30.0,103,1,2020-07-07,28
Santa Barbara,3985.0,29.0,119,-1,2020-07-08,28
Santa Barbara,4068.0,29.0,83,0,2020-07-09,28
Santa Barbara,4177.0,31.0,109,2,2020-07-10,28
Santa Barbara,4283.0,31.0,106,0,2020-07-11,28
Santa Barbara,4353.0,31.0,70,0,2020-07-12,28
Santa Barbara,4441.0,31.0,88,0,2020-07-13,29
Santa Barbara,4641.0,31.0,200,0,2020-07-14,29
Santa Barbara,4733.0,31.0,92,0,2020-07-15,29
Santa Barbara,4872.0,32.0,139,1,2020-07-16,29
Santa Barbara,5001.0,32.0,129,0,2020-07-17,29
Santa Barbara,5110.0,32.0,109,0,2020-07-18,29
Santa Barbara,5145.0,32.0,35,0,2020-07-19,29
Santa Barbara,5266.0,32.0,121,0,2020-07-20,30
Santa Barbara,5422.0,32.0,156,0,2020-07-21,30
Santa Barbara,5508.0,32.0,86,0,2020-07-22,30
Santa Barbara,5628.0,32.0,120,0,2020-07-23,30
Santa Barbara,5776.0,32.0,148,0,2020-07-24,30
Santa Barbara,5880.0,32.0,104,0,2020-07-25,30
Santa Barbara,5939.0,32.0,59,0,2020-07-26,30
Santa Barbara,6026.0,32.0,87,0,2020-07-27,31
Santa Barbara,6110.0,32.0,84,0,2020-07-28,31
Santa Barbara,6215.0,32.0,105,0,2020-07-29,31
Santa Barbara,6273.0,32.0,58,0,2020-07-30,31
Santa Barbara,6375.0,60.0,102,28,2020-07-31,31
Santa Barbara,6465.0,60.0,90,0,2020-08-01,31
Santa Barbara,6532.0,60.0,67,0,2020-08-02,31
Santa Barbara,6580.0,61.0,48,1,2020-08-03,32
Santa Barbara,6591.0,64.0,11,3,2020-08-04,32
Santa Barbara,6597.0,67.0,6,3,2020-08-05,32
Santa Barbara,6620.0,68.0,23,1,2020-08-06,32
Santa Barbara,6509.0,69.0,-111,1,2020-08-07,32
Santa Barbara,6598.0,69.0,89,0,2020-08-08,32
Santa Barbara,6669.0,69.0,71,0,2020-08-09,32
Santa Barbara,6869.0,69.0,200,0,2020-08-10,33
Santa Barbara,6942.0,73.0,73,4,2020-08-11,33
Santa Barbara,7049.0,73.0,107,0,2020-08-12,33
Santa Barbara,7129.0,75.0,80,2,2020-08-13,33
Santa Barbara,7302.0,77.0,173,2,2020-08-14,33
Santa Barbara,7338.0,77.0,36,0,2020-08-15,33
Santa Barbara,7368.0,77.0,30,0,2020-08-16,33
Santa Barbara,7438.0,80.0,70,3,2020-08-17,34
Santa Barbara,7472.0,81.0,34,1,2020-08-18,34
Santa Barbara,7499.0,82.0,27,1,2020-08-19,34
Santa Barbara,7571.0,84.0,72,2,2020-08-20,34
Santa Barbara,7645.0,87.0,74,3,2020-08-21,34
Santa Barbara,7685.0,87.0,40,0,2020-08-22,34
Santa Barbara,7725.0,87.0,40,0,2020-08-23,34
Santa Barbara,7784.0,88.0,59,1,2020-08-24,35
Santa Barbara,7854.0,89.0,70,1,2020-08-25,35
Santa Barbara,7904.0,90.0,50,1,2020-08-26,35
Santa Barbara,7934.0,91.0,30,1,2020-08-27,35
Santa Barbara,8001.0,91.0,67,0,2020-08-28,35
Santa Barbara,8052.0,92.0,51,1,2020-08-29,35
Santa Barbara,8088.0,92.0,36,0,2020-08-30,35
Santa Barbara,8124.0,93.0,36,1,2020-08-31,36
Santa Barbara,8142.0,95.0,18,2,2020-09-01,36
Santa Barbara,8206.0,97.0,64,2,2020-09-02,36
Santa Barbara,8277.0,97.0,71,0,2020-09-03,36
Santa Barbara,8340.0,97.0,63,0,2020-09-04,36
Santa Barbara,8404.0,97.0,64,0,2020-09-05,36
Santa Barbara,8434.0,97.0,30,0,2020-09-06,36
Santa Barbara,8479.0,97.0,45,0,2020-09-07,37
Santa Barbara,8488.0,97.0,9,0,2020-09-08,37
Santa Barbara,8528.0,99.0,40,2,2020-09-09,37
Santa Barbara,8552.0,103.0,24,4,2020-09-10,37
Santa Barbara,8592.0,105.0,40,2,2020-09-11,37
Santa Barbara,8642.0,105.0,50,0,2020-09-12,37
Santa Barbara,8690.0,105.0,48,0,2020-09-13,37
Santa Barbara,8692.0,106.0,2,1,2020-09-14,38
Santa Barbara,8724.0,107.0,32,1,2020-09-15,38
Santa Barbara,8764.0,109.0,40,2,2020-09-16,38
Santa Barbara,8779.0,109.0,15,0,2020-09-17,38
Santa Barbara,8824.0,110.0,45,1,2020-09-18,38
Santa Barbara,8862.0,110.0,38,0,2020-09-19,38
Santa Barbara,8880.0,110.0,18,0,2020-09-20,38
Santa Barbara,8911.0,110.0,31,0,2020-09-21,39
Santa Barbara,8927.0,111.0,16,1,2020-09-22,39
Santa Barbara,8952.0,113.0,25,2,2020-09-23,39
Santa Barbara,8988.0,113.0,36,0,2020-09-24,39
Santa Barbara,9026.0,113.0,38,0,2020-09-25,39
Santa Barbara,9061.0,113.0,35,0,2020-09-26,39
Santa Barbara,9090.0,113.0,29,0,2020-09-27,39
Santa Barbara,9121.0,113.0,31,0,2020-09-28,40
Santa Barbara,9149.0,113.0,28,0,2020-09-29,40
Santa Barbara,9186.0,114.0,37,1,2020-09-30,40
Santa Barbara,9215.0,115.0,29,1,2020-10-01,40
Santa Barbara,9234.0,115.0,19,0,2020-10-02,40
Santa Barbara,9256.0,115.0,22,0,2020-10-03,40
Santa Barbara,9276.0,115.0,20,0,2020-10-04,40
Santa Barbara,9309.0,115.0,33,0,2020-10-05,41
Tuolumne,0.0,0.0,0,0,2020-03-18,12
Tuolumne,0.0,0.0,0,0,2020-03-19,12
Tuolumne,0.0,0.0,0,0,2020-03-20,12
Tuolumne,0.0,0.0,0,0,2020-03-21,12
Tuolumne,0.0,0.0,0,0,2020-03-22,12
Tuolumne,0.0,0.0,0,0,2020-03-23,13
Tuolumne,0.0,0.0,0,0,2020-03-24,13
Tuolumne,0.0,0.0,0,0,2020-03-25,13
Tuolumne,0.0,0.0,0,0,2020-03-26,13
Tuolumne,1.0,0.0,1,0,2020-03-27,13
Tuolumne,1.0,0.0,0,0,2020-03-28,13
Tuolumne,1.0,0.0,0,0,2020-03-29,13
Tuolumne,1.0,0.0,0,0,2020-03-30,14
Tuolumne,1.0,0.0,0,0,2020-03-31,14
Tuolumne,1.0,0.0,0,0,2020-04-01,14
Tuolumne,1.0,0.0,0,0,2020-04-02,14
Tuolumne,1.0,0.0,0,0,2020-04-03,14
Tuolumne,1.0,0.0,0,0,2020-04-04,14
Tuolumne,1.0,0.0,0,0,2020-04-05,14
Tuolumne,1.0,0.0,0,0,2020-04-06,15
Tuolumne,1.0,0.0,0,0,2020-04-07,15
Tuolumne,0.0,0.0,-1,0,2020-04-08,15
Tuolumne,0.0,0.0,0,0,2020-04-09,15
Tuolumne,0.0,0.0,0,0,2020-04-10,15
Tuolumne,0.0,0.0,0,0,2020-04-11,15
Tuolumne,0.0,0.0,0,0,2020-04-12,15
Tuolumne,0.0,0.0,0,0,2020-04-13,16
Tuolumne,0.0,0.0,0,0,2020-04-14,16
Tuolumne,1.0,0.0,1,0,2020-04-15,16
Tuolumne,1.0,0.0,0,0,2020-04-16,16
Tuolumne,2.0,0.0,1,0,2020-04-17,16
Tuolumne,2.0,0.0,0,0,2020-04-18,16
Tuolumne,2.0,0.0,0,0,2020-04-19,16
Tuolumne,2.0,0.0,0,0,2020-04-20,17
Tuolumne,2.0,0.0,0,0,2020-04-21,17
Tuolumne,2.0,0.0,0,0,2020-04-22,17
Tuolumne,2.0,0.0,0,0,2020-04-23,17
Tuolumne,2.0,0.0,0,0,2020-04-24,17
Tuolumne,2.0,0.0,0,0,2020-04-25,17
Tuolumne,3.0,0.0,1,0,2020-04-26,17
Tuolumne,3.0,0.0,0,0,2020-04-27,18
Tuolumne,4.0,0.0,1,0,2020-04-28,18
Tuolumne,4.0,0.0,0,0,2020-04-29,18
Tuolumne,3.0,0.0,-1,0,2020-04-30,18
Tuolumne,3.0,0.0,0,0,2020-05-01,18
Tuolumne,3.0,0.0,0,0,2020-05-02,18
Tuolumne,3.0,0.0,0,0,2020-05-03,18
Tuolumne,3.0,0.0,0,0,2020-05-04,19
Tuolumne,2.0,0.0,-1,0,2020-05-05,19
Tuolumne,2.0,0.0,0,0,2020-05-06,19
Tuolumne,2.0,0.0,0,0,2020-05-07,19
Tuolumne,2.0,0.0,0,0,2020-05-08,19
Tuolumne,2.0,0.0,0,0,2020-05-09,19
Tuolumne,2.0,0.0,0,0,2020-05-10,19
Tuolumne,2.0,0.0,0,0,2020-05-11,20
Tuolumne,2.0,0.0,0,0,2020-05-12,20
Tuolumne,2.0,0.0,0,0,2020-05-13,20
Tuolumne,2.0,0.0,0,0,2020-05-14,20
Tuolumne,2.0,0.0,0,0,2020-05-15,20
Tuolumne,2.0,0.0,0,0,2020-05-16,20
Tuolumne,2.0,0.0,0,0,2020-05-17,20
Tuolumne,2.0,0.0,0,0,2020-05-18,21
Tuolumne,2.0,0.0,0,0,2020-05-19,21
Tuolumne,2.0,0.0,0,0,2020-05-20,21
Tuolumne,2.0,0.0,0,0,2020-05-21,21
Tuolumne,2.0,0.0,0,0,2020-05-22,21
Tuolumne,2.0,0.0,0,0,2020-05-23,21
Tuolumne,2.0,0.0,0,0,2020-05-24,21
Tuolumne,2.0,0.0,0,0,2020-05-25,22
Tuolumne,2.0,0.0,0,0,2020-05-26,22
Tuolumne,4.0,0.0,2,0,2020-05-27,22
Tuolumne,4.0,0.0,0,0,2020-05-28,22
Tuolumne,4.0,0.0,0,0,2020-05-29,22
Tuolumne,4.0,0.0,0,0,2020-05-30,22
Tuolumne,4.0,0.0,0,0,2020-05-31,22
Tuolumne,4.0,0.0,0,0,2020-06-01,23
Tuolumne,4.0,0.0,0,0,2020-06-02,23
Tuolumne,4.0,0.0,0,0,2020-06-03,23
Tuolumne,4.0,0.0,0,0,2020-06-04,23
Tuolumne,4.0,0.0,0,0,2020-06-05,23
Tuolumne,4.0,0.0,0,0,2020-06-06,23
Tuolumne,4.0,0.0,0,0,2020-06-07,23
Tuolumne,8.0,0.0,4,0,2020-06-08,24
Tuolumne,8.0,0.0,0,0,2020-06-09,24
Tuolumne,7.0,0.0,-1,0,2020-06-10,24
Tuolumne,7.0,0.0,0,0,2020-06-11,24
Tuolumne,7.0,0.0,0,0,2020-06-12,24
Tuolumne,7.0,0.0,0,0,2020-06-13,24
Tuolumne,7.0,0.0,0,0,2020-06-14,24
Tuolumne,7.0,0.0,0,0,2020-06-15,25
Tuolumne,7.0,0.0,0,0,2020-06-16,25
Tuolumne,7.0,0.0,0,0,2020-06-17,25
Tuolumne,8.0,0.0,1,0,2020-06-18,25
Tuolumne,8.0,0.0,0,0,2020-06-19,25
Tuolumne,8.0,0.0,0,0,2020-06-20,25
Tuolumne,8.0,0.0,0,0,2020-06-21,25
Tuolumne,8.0,0.0,0,0,2020-06-22,26
Tuolumne,9.0,0.0,1,0,2020-06-23,26
Tuolumne,9.0,0.0,0,0,2020-06-24,26
Tuolumne,10.0,0.0,1,0,2020-06-25,26
Tuolumne,10.0,0.0,0,0,2020-06-26,26
Tuolumne,13.0,0.0,3,0,2020-06-27,26
Tuolumne,14.0,0.0,1,0,2020-06-28,26
Tuolumne,16.0,0.0,2,0,2020-06-29,27
Tuolumne,16.0,0.0,0,0,2020-06-30,27
Tuolumne,22.0,0.0,6,0,2020-07-01,27
Tuolumne,23.0,0.0,1,0,2020-07-02,27
Tuolumne,27.0,0.0,4,0,2020-07-03,27
Tuolumne,30.0,0.0,3,0,2020-07-04,27
Tuolumne,30.0,0.0,0,0,2020-07-05,27
Tuolumne,30.0,0.0,0,0,2020-07-06,28
Tuolumne,40.0,0.0,10,0,2020-07-07,28
Tuolumne,42.0,0.0,2,0,2020-07-08,28
Tuolumne,47.0,0.0,5,0,2020-07-09,28
Tuolumne,49.0,0.0,2,0,2020-07-10,28
Tuolumne,50.0,0.0,1,0,2020-07-11,28
Tuolumne,52.0,0.0,2,0,2020-07-12,28
Tuolumne,56.0,0.0,4,0,2020-07-13,29
Tuolumne,68.0,0.0,12,0,2020-07-14,29
Tuolumne,68.0,0.0,0,0,2020-07-15,29
Tuolumne,71.0,0.0,3,0,2020-07-16,29
Tuolumne,73.0,0.0,2,0,2020-07-17,29
Tuolumne,75.0,0.0,2,0,2020-07-18,29
Tuolumne,75.0,0.0,0,0,2020-07-19,29
Tuolumne,75.0,0.0,0,0,2020-07-20,30
Tuolumne,75.0,0.0,0,0,2020-07-21,30
Tuolumne,91.0,0.0,16,0,2020-07-22,30
Tuolumne,93.0,0.0,2,0,2020-07-23,30
Tuolumne,99.0,0.0,6,0,2020-07-24,30
Tuolumne,99.0,0.0,0,0,2020-07-25,30
Tuolumne,113.0,0.0,14,0,2020-07-26,30
Tuolumne,115.0,2.0,2,2,2020-07-27,31
Tuolumne,116.0,2.0,1,0,2020-07-28,31
Tuolumne,118.0,2.0,2,0,2020-07-29,31
Tuolumne,119.0,2.0,1,0,2020-07-30,31
Tuolumne,120.0,2.0,1,0,2020-07-31,31
Tuolumne,123.0,2.0,3,0,2020-08-01,31
Tuolumne,123.0,2.0,0,0,2020-08-02,31
Tuolumne,123.0,2.0,0,0,2020-08-03,32
Tuolumne,127.0,2.0,4,0,2020-08-04,32
Tuolumne,137.0,2.0,10,0,2020-08-05,32
Tuolumne,136.0,2.0,-1,0,2020-08-06,32
Tuolumne,136.0,2.0,0,0,2020-08-07,32
Tuolumne,143.0,2.0,7,0,2020-08-08,32
Tuolumne,143.0,2.0,0,0,2020-08-09,32
Tuolumne,143.0,2.0,0,0,2020-08-10,33
Tuolumne,146.0,2.0,3,0,2020-08-11,33
Tuolumne,150.0,2.0,4,0,2020-08-12,33
Tuolumne,152.0,2.0,2,0,2020-08-13,33
Tuolumne,155.0,2.0,3,0,2020-08-14,33
Tuolumne,155.0,2.0,0,0,2020-08-15,33
Tuolumne,156.0,2.0,1,0,2020-08-16,33
Tuolumne,157.0,2.0,1,0,2020-08-17,34
Tuolumne,159.0,2.0,2,0,2020-08-18,34
Tuolumne,159.0,2.0,0,0,2020-08-19,34
Tuolumne,159.0,2.0,0,0,2020-08-20,34
Tuolumne,161.0,2.0,2,0,2020-08-21,34
Tuolumne,162.0,2.0,1,0,2020-08-22,34
Tuolumne,164.0,2.0,2,0,2020-08-23,34
Tuolumne,170.0,2.0,6,0,2020-08-24,35
Tuolumne,172.0,2.0,2,0,2020-08-25,35
Tuolumne,172.0,2.0,0,0,2020-08-26,35
Tuolumne,174.0,2.0,2,0,2020-08-27,35
Tuolumne,176.0,2.0,2,0,2020-08-28,35
Tuolumne,178.0,2.0,2,0,2020-08-29,35
Tuolumne,178.0,2.0,0,0,2020-08-30,35
Tuolumne,178.0,2.0,0,0,2020-08-31,36
Tuolumne,183.0,2.0,5,0,2020-09-01,36
Tuolumne,190.0,2.0,7,0,2020-09-02,36
Tuolumne,193.0,2.0,3,0,2020-09-03,36
Tuolumne,193.0,2.0,0,0,2020-09-04,36
Tuolumne,194.0,2.0,1,0,2020-09-05,36
Tuolumne,194.0,2.0,0,0,2020-09-06,36
Tuolumne,196.0,2.0,2,0,2020-09-07,37
Tuolumne,197.0,2.0,1,0,2020-09-08,37
Tuolumne,204.0,3.0,7,1,2020-09-09,37
Tuolumne,205.0,3.0,1,0,2020-09-10,37
Tuolumne,208.0,3.0,3,0,2020-09-11,37
Tuolumne,208.0,3.0,0,0,2020-09-12,37
Tuolumne,208.0,3.0,0,0,2020-09-13,37
Tuolumne,208.0,3.0,0,0,2020-09-14,38
Tuolumne,209.0,3.0,1,0,2020-09-15,38
Tuolumne,210.0,3.0,1,0,2020-09-16,38
Tuolumne,214.0,4.0,4,1,2020-09-17,38
Tuolumne,216.0,4.0,2,0,2020-09-18,38
Tuolumne,217.0,4.0,1,0,2020-09-19,38
Tuolumne,221.0,4.0,4,0,2020-09-20,38
Tuolumne,221.0,4.0,0,0,2020-09-21,39
Tuolumne,224.0,4.0,3,0,2020-09-22,39
Tuolumne,223.0,4.0,-1,0,2020-09-23,39
Tuolumne,224.0,4.0,1,0,2020-09-24,39
Tuolumne,223.0,4.0,-1,0,2020-09-25,39
Tuolumne,223.0,4.0,0,0,2020-09-26,39
Tuolumne,224.0,4.0,1,0,2020-09-27,39
Tuolumne,225.0,4.0,1,0,2020-09-28,40
Tuolumne,224.0,4.0,-1,0,2020-09-29,40
Tuolumne,224.0,4.0,0,0,2020-09-30,40
Tuolumne,223.0,4.0,-1,0,2020-10-01,40
Tuolumne,225.0,4.0,2,0,2020-10-02,40
Tuolumne,224.0,4.0,-1,0,2020-10-03,40
Tuolumne,226.0,4.0,2,0,2020-10-04,40
Tuolumne,226.0,4.0,0,0,2020-10-05,41
Sierra,0.0,0.0,0,0,2020-03-18,12
Sierra,0.0,0.0,0,0,2020-03-19,12
Sierra,0.0,0.0,0,0,2020-03-20,12
Sierra,0.0,0.0,0,0,2020-03-21,12
Sierra,0.0,0.0,0,0,2020-03-22,12
Sierra,0.0,0.0,0,0,2020-03-23,13
Sierra,0.0,0.0,0,0,2020-03-24,13
Sierra,0.0,0.0,0,0,2020-03-25,13
Sierra,0.0,0.0,0,0,2020-03-26,13
Sierra,0.0,0.0,0,0,2020-03-27,13
Sierra,0.0,0.0,0,0,2020-03-28,13
Sierra,,,0,0,2020-03-29,13
Sierra,0.0,0.0,0,0,2020-03-31,14
Sierra,0.0,0.0,0,0,2020-04-01,14
Sierra,0.0,0.0,0,0,2020-04-02,14
Sierra,0.0,0.0,0,0,2020-04-03,14
Sierra,0.0,0.0,0,0,2020-04-04,14
Sierra,0.0,0.0,0,0,2020-04-05,14
Sierra,0.0,0.0,0,0,2020-04-06,15
Sierra,0.0,0.0,0,0,2020-04-07,15
Sierra,0.0,0.0,0,0,2020-04-08,15
Sierra,0.0,0.0,0,0,2020-04-09,15
Sierra,0.0,0.0,0,0,2020-04-10,15
Sierra,0.0,0.0,0,0,2020-04-11,15
Sierra,0.0,0.0,0,0,2020-04-12,15
Sierra,0.0,0.0,0,0,2020-04-13,16
Sierra,0.0,0.0,0,0,2020-04-14,16
Sierra,0.0,0.0,0,0,2020-04-15,16
Sierra,0.0,0.0,0,0,2020-04-16,16
Sierra,0.0,0.0,0,0,2020-04-17,16
Sierra,0.0,0.0,0,0,2020-04-18,16
Sierra,0.0,0.0,0,0,2020-04-19,16
Sierra,0.0,0.0,0,0,2020-04-20,17
Sierra,0.0,0.0,0,0,2020-04-21,17
Sierra,0.0,0.0,0,0,2020-04-22,17
Sierra,0.0,0.0,0,0,2020-04-23,17
Sierra,0.0,0.0,0,0,2020-04-24,17
Sierra,0.0,0.0,0,0,2020-04-25,17
Sierra,0.0,0.0,0,0,2020-04-26,17
Sierra,0.0,0.0,0,0,2020-04-27,18
Sierra,0.0,0.0,0,0,2020-04-28,18
Sierra,0.0,0.0,0,0,2020-04-29,18
Sierra,0.0,0.0,0,0,2020-04-30,18
Sierra,0.0,0.0,0,0,2020-05-01,18
Sierra,0.0,0.0,0,0,2020-05-02,18
Sierra,0.0,0.0,0,0,2020-05-03,18
Sierra,0.0,0.0,0,0,2020-05-04,19
Sierra,0.0,0.0,0,0,2020-05-05,19
Sierra,0.0,0.0,0,0,2020-05-06,19
Sierra,0.0,0.0,0,0,2020-05-07,19
Sierra,0.0,0.0,0,0,2020-05-08,19
Sierra,0.0,0.0,0,0,2020-05-09,19
Sierra,0.0,0.0,0,0,2020-05-10,19
Sierra,0.0,0.0,0,0,2020-05-11,20
Sierra,0.0,0.0,0,0,2020-05-12,20
Sierra,0.0,0.0,0,0,2020-05-13,20
Sierra,0.0,0.0,0,0,2020-05-14,20
Sierra,0.0,0.0,0,0,2020-05-15,20
Sierra,0.0,0.0,0,0,2020-05-16,20
Sierra,0.0,0.0,0,0,2020-05-17,20
Sierra,0.0,0.0,0,0,2020-05-18,21
Sierra,0.0,0.0,0,0,2020-05-19,21
Sierra,0.0,0.0,0,0,2020-05-20,21
Sierra,0.0,0.0,0,0,2020-05-21,21
Sierra,0.0,0.0,0,0,2020-05-22,21
Sierra,1.0,0.0,1,0,2020-05-23,21
Sierra,1.0,0.0,0,0,2020-05-24,21
Sierra,1.0,0.0,0,0,2020-05-25,22
Sierra,1.0,0.0,0,0,2020-05-26,22
Sierra,1.0,0.0,0,0,2020-05-27,22
Sierra,1.0,0.0,0,0,2020-05-28,22
Sierra,1.0,0.0,0,0,2020-05-29,22
Sierra,1.0,0.0,0,0,2020-05-30,22
Sierra,1.0,0.0,0,0,2020-05-31,22
Sierra,1.0,0.0,0,0,2020-06-01,23
Sierra,1.0,0.0,0,0,2020-06-02,23
Sierra,1.0,0.0,0,0,2020-06-03,23
Sierra,1.0,0.0,0,0,2020-06-04,23
Sierra,1.0,0.0,0,0,2020-06-05,23
Sierra,1.0,0.0,0,0,2020-06-06,23
Sierra,1.0,0.0,0,0,2020-06-07,23
Sierra,1.0,0.0,0,0,2020-06-08,24
Sierra,1.0,0.0,0,0,2020-06-09,24
Sierra,1.0,0.0,0,0,2020-06-10,24
Sierra,1.0,0.0,0,0,2020-06-11,24
Sierra,1.0,0.0,0,0,2020-06-12,24
Sierra,1.0,0.0,0,0,2020-06-13,24
Sierra,1.0,0.0,0,0,2020-06-14,24
Sierra,1.0,0.0,0,0,2020-06-15,25
Sierra,1.0,0.0,0,0,2020-06-16,25
Sierra,1.0,0.0,0,0,2020-06-17,25
Sierra,1.0,0.0,0,0,2020-06-18,25
Sierra,1.0,0.0,0,0,2020-06-19,25
Sierra,1.0,0.0,0,0,2020-06-20,25
Sierra,1.0,0.0,0,0,2020-06-21,25
Sierra,1.0,0.0,0,0,2020-06-22,26
Sierra,1.0,0.0,0,0,2020-06-23,26
Sierra,1.0,0.0,0,0,2020-06-24,26
Sierra,1.0,0.0,0,0,2020-06-25,26
Sierra,1.0,0.0,0,0,2020-06-26,26
Sierra,1.0,0.0,0,0,2020-06-27,26
Sierra,1.0,0.0,0,0,2020-06-28,26
Sierra,1.0,0.0,0,0,2020-06-29,27
Sierra,1.0,0.0,0,0,2020-06-30,27
Sierra,1.0,0.0,0,0,2020-07-01,27
Sierra,1.0,0.0,0,0,2020-07-02,27
Sierra,1.0,0.0,0,0,2020-07-03,27
Sierra,1.0,0.0,0,0,2020-07-04,27
Sierra,1.0,0.0,0,0,2020-07-05,27
Sierra,1.0,0.0,0,0,2020-07-06,28
Sierra,1.0,0.0,0,0,2020-07-07,28
Sierra,1.0,0.0,0,0,2020-07-08,28
Sierra,1.0,0.0,0,0,2020-07-09,28
Sierra,1.0,0.0,0,0,2020-07-10,28
Sierra,1.0,0.0,0,0,2020-07-11,28
Sierra,1.0,0.0,0,0,2020-07-12,28
Sierra,1.0,0.0,0,0,2020-07-13,29
Sierra,1.0,0.0,0,0,2020-07-14,29
Sierra,1.0,0.0,0,0,2020-07-15,29
Sierra,1.0,0.0,0,0,2020-07-16,29
Sierra,1.0,0.0,0,0,2020-07-17,29
Sierra,1.0,0.0,0,0,2020-07-18,29
Sierra,1.0,0.0,0,0,2020-07-19,29
Sierra,1.0,0.0,0,0,2020-07-20,30
Sierra,1.0,0.0,0,0,2020-07-21,30
Sierra,1.0,0.0,0,0,2020-07-22,30
Sierra,1.0,0.0,0,0,2020-07-23,30
Sierra,1.0,0.0,0,0,2020-07-24,30
Sierra,1.0,0.0,0,0,2020-07-25,30
Sierra,1.0,0.0,0,0,2020-07-26,30
Sierra,1.0,0.0,0,0,2020-07-27,31
Sierra,1.0,0.0,0,0,2020-07-28,31
Sierra,1.0,0.0,0,0,2020-07-29,31
Sierra,1.0,0.0,0,0,2020-07-30,31
Sierra,1.0,0.0,0,0,2020-07-31,31
Sierra,1.0,0.0,0,0,2020-08-01,31
Sierra,1.0,0.0,0,0,2020-08-02,31
Sierra,1.0,0.0,0,0,2020-08-03,32
Sierra,1.0,0.0,0,0,2020-08-04,32
Sierra,3.0,0.0,2,0,2020-08-05,32
Sierra,3.0,0.0,0,0,2020-08-06,32
Sierra,3.0,0.0,0,0,2020-08-07,32
Sierra,3.0,0.0,0,0,2020-08-08,32
Sierra,3.0,0.0,0,0,2020-08-09,32
Sierra,3.0,0.0,0,0,2020-08-10,33
Sierra,4.0,0.0,1,0,2020-08-11,33
Sierra,4.0,0.0,0,0,2020-08-12,33
Sierra,5.0,0.0,1,0,2020-08-13,33
Sierra,5.0,0.0,0,0,2020-08-14,33
Sierra,6.0,0.0,1,0,2020-08-15,33
Sierra,6.0,0.0,0,0,2020-08-16,33
Sierra,6.0,0.0,0,0,2020-08-17,34
Sierra,6.0,0.0,0,0,2020-08-18,34
Sierra,6.0,0.0,0,0,2020-08-19,34
Sierra,6.0,0.0,0,0,2020-08-20,34
Sierra,6.0,0.0,0,0,2020-08-21,34
Sierra,6.0,0.0,0,0,2020-08-22,34
Sierra,6.0,0.0,0,0,2020-08-23,34
Sierra,6.0,0.0,0,0,2020-08-24,35
Sierra,6.0,0.0,0,0,2020-08-25,35
Sierra,6.0,0.0,0,0,2020-08-26,35
Sierra,6.0,0.0,0,0,2020-08-27,35
Sierra,6.0,0.0,0,0,2020-08-28,35
Sierra,6.0,0.0,0,0,2020-08-29,35
Sierra,6.0,0.0,0,0,2020-08-30,35
Sierra,6.0,0.0,0,0,2020-08-31,36
Sierra,6.0,0.0,0,0,2020-09-01,36
Sierra,6.0,0.0,0,0,2020-09-02,36
Sierra,6.0,0.0,0,0,2020-09-03,36
Sierra,6.0,0.0,0,0,2020-09-04,36
Sierra,6.0,0.0,0,0,2020-09-05,36
Sierra,6.0,0.0,0,0,2020-09-06,36
Sierra,6.0,0.0,0,0,2020-09-07,37
Sierra,6.0,0.0,0,0,2020-09-08,37
Sierra,6.0,0.0,0,0,2020-09-09,37
Sierra,6.0,0.0,0,0,2020-09-10,37
Sierra,6.0,0.0,0,0,2020-09-11,37
Sierra,6.0,0.0,0,0,2020-09-12,37
Sierra,6.0,0.0,0,0,2020-09-13,37
Sierra,6.0,0.0,0,0,2020-09-14,38
Sierra,6.0,0.0,0,0,2020-09-15,38
Sierra,6.0,0.0,0,0,2020-09-16,38
